id,centroid_id,event_summary,signal_count,sources,categories,regions,has_state,has_trusted,first_seen,last_seen,created_at
7217,2136689,,1,{lv_portals},{government},"{""latvia,baltic""}",f,t,2026-03-15 22:40:00+00,2026-03-15 22:40:00+00,2026-03-23 00:30:32.846207+00
7216,341323,,2,{rt_russian},{ru_state},{global},t,f,2026-03-16 06:22:02+00,2026-03-20 08:20:15+00,2026-03-23 00:30:32.658982+00
7215,2039557,,1,{rezident_ua},{unverified_anonymous},{global},f,f,2026-03-16 07:17:01+00,2026-03-16 07:17:01+00,2026-03-23 00:30:32.475475+00
7214,341187,,1,{rt_russian},{ru_state},{global},t,f,2026-03-16 08:13:38+00,2026-03-16 08:13:38+00,2026-03-23 00:30:32.407166+00
7213,407682,,1,{ukrinform},{trusted},{global},f,t,2026-03-16 11:29:00+00,2026-03-16 11:29:00+00,2026-03-23 00:30:31.757523+00
7212,408040,,4,{rt_russian},{ru_state},{global},t,f,2026-03-16 10:11:43+00,2026-03-19 15:24:13+00,2026-03-23 00:30:31.688098+00
7211,407680,,1,{ukrinform},{trusted},{global},f,t,2026-03-16 11:59:00+00,2026-03-16 11:59:00+00,2026-03-23 00:30:31.633011+00
7210,408009,,1,{rt_russian},{ru_state},{global},t,f,2026-03-16 12:11:25+00,2026-03-16 12:11:25+00,2026-03-23 00:30:31.50452+00
7209,500090,,1,{rt_russian},{ru_state},{global},t,f,2026-03-16 15:59:24+00,2026-03-16 15:59:24+00,2026-03-23 00:30:31.119843+00
7208,534558,,2,{rt_russian},{ru_state},{global},t,f,2026-03-16 17:51:02+00,2026-03-19 14:53:49+00,2026-03-23 00:30:30.820285+00
7207,534520,,1,{rt_russian},{ru_state},{global},t,f,2026-03-16 18:11:07+00,2026-03-16 18:11:07+00,2026-03-23 00:30:30.759579+00
7206,568697,,1,{rt_russian},{ru_state},{global},t,f,2026-03-16 20:45:49+00,2026-03-16 20:45:49+00,2026-03-23 00:30:30.635695+00
7205,568509,,1,{ukrinform},{trusted},{global},f,t,2026-03-16 21:15:00+00,2026-03-16 21:15:00+00,2026-03-23 00:30:30.580454+00
7204,568673,,1,{rt_russian},{ru_state},{global},t,f,2026-03-16 21:26:27+00,2026-03-16 21:26:27+00,2026-03-23 00:30:30.523095+00
7203,602554,,1,{ukrinform},{trusted},{global},f,t,2026-03-16 22:31:00+00,2026-03-16 22:31:00+00,2026-03-23 00:30:30.461714+00
7202,601960,,2,{rt_russian},{ru_state},{global},t,f,2026-03-16 23:43:08+00,2026-03-19 16:37:18+00,2026-03-23 00:30:30.274399+00
7201,636002,,1,{rt_russian},{ru_state},{global},t,f,2026-03-16 23:54:47+00,2026-03-16 23:54:47+00,2026-03-23 00:30:30.215553+00
7200,669155,,3,{rt_russian},{ru_state},{global},t,f,2026-03-17 01:57:37+00,2026-03-17 12:51:44+00,2026-03-23 00:30:29.956252+00
7199,669131,,1,{rt_russian},{ru_state},{global},t,f,2026-03-17 03:43:26+00,2026-03-17 03:43:26+00,2026-03-23 00:30:29.883414+00
7198,736431,,1,{rt_russian},{ru_state},{global},t,f,2026-03-17 06:07:49+00,2026-03-17 06:07:49+00,2026-03-23 00:30:29.823646+00
7197,770189,,1,{rt_russian},{ru_state},{global},t,f,2026-03-17 08:12:26+00,2026-03-17 08:12:26+00,2026-03-23 00:30:29.70488+00
7196,836250,,4,{rt_russian},{ru_state},{global},t,f,2026-03-16 10:13:32+00,2026-03-18 08:44:21+00,2026-03-23 00:30:29.451616+00
7195,836230,,1,{rt_russian},{ru_state},{global},t,f,2026-03-17 13:13:55+00,2026-03-17 13:13:55+00,2026-03-23 00:30:29.330118+00
7194,836221,,1,{rt_russian},{ru_state},{global},t,f,2026-03-17 13:32:36+00,2026-03-17 13:32:36+00,2026-03-23 00:30:29.215799+00
7193,870070,,4,{rt_russian},{ru_state},{global},t,f,2026-03-15 18:02:23+00,2026-03-19 22:03:36+00,2026-03-23 00:30:29.038363+00
7192,870042,,1,{rt_russian},{ru_state},{global},t,f,2026-03-17 14:56:25+00,2026-03-17 14:56:25+00,2026-03-23 00:30:28.855366+00
7191,939045,,1,{ukrinform},{trusted},{global},f,t,2026-03-17 19:00:00+00,2026-03-17 19:00:00+00,2026-03-23 00:30:28.543134+00
7190,1040155,,1,{ukrinform},{trusted},{global},f,t,2026-03-17 23:34:00+00,2026-03-17 23:34:00+00,2026-03-23 00:30:28.217894+00
7189,1005805,,2,{rt_russian},{ru_state},{global},t,f,2026-03-16 08:26:48+00,2026-03-17 23:36:26+00,2026-03-23 00:30:28.16249+00
7188,1140156,,5,{rt_russian},{ru_state},{global},t,f,2026-03-15 17:29:29+00,2026-03-18 07:29:08+00,2026-03-23 00:30:27.797155+00
7187,1208680,,1,{rt_russian},{ru_state},{global},t,f,2026-03-18 11:04:44+00,2026-03-18 11:04:44+00,2026-03-23 00:30:27.439416+00
7186,1241445,,1,{ukrinform},{trusted},{global},f,t,2026-03-18 12:37:00+00,2026-03-18 12:37:00+00,2026-03-23 00:30:27.144486+00
7185,1343307,,1,{ukrinform},{trusted},{global},f,t,2026-03-18 18:06:00+00,2026-03-18 18:06:00+00,2026-03-23 00:30:26.303135+00
7184,1444571,,3,{rt_russian},{ru_state},{global},t,f,2026-03-18 22:42:06+00,2026-03-19 00:46:37+00,2026-03-23 00:30:26.009037+00
7183,1477461,,1,{ukrinform},{trusted},{global},f,t,2026-03-19 01:27:00+00,2026-03-19 01:27:00+00,2026-03-23 00:30:25.951701+00
7182,1477458,,1,{ukrinform},{trusted},{global},f,t,2026-03-19 02:40:00+00,2026-03-19 02:40:00+00,2026-03-23 00:30:25.898155+00
7181,1646698,,3,{rt_russian},{ru_state},{global},t,f,2026-03-15 17:18:42+00,2026-03-19 13:13:16+00,2026-03-23 00:30:24.857397+00
7180,1680226,,1,{rt_russian},{ru_state},{global},t,f,2026-03-19 14:52:00+00,2026-03-19 14:52:00+00,2026-03-23 00:30:24.80329+00
7179,2040097,,7,"{colonel_cassad,montyan,rusich_army,rybar,ukrinform,yurasumy}","{ru_proxy,trusted}",{global},t,t,2026-03-18 15:44:00+00,2026-03-22 17:34:01+00,2026-03-23 00:30:24.693586+00
7178,1684632,,1,"{""""}","{""""}",{estonia},f,f,2026-03-19 15:45:05+00,2026-03-19 15:45:05+00,2026-03-23 00:30:24.57921+00
7177,2040134,,1,{warfakes},{ru_proxy},{global},t,f,2026-03-19 15:59:04+00,2026-03-19 15:59:04+00,2026-03-23 00:30:24.470647+00
7176,2040143,,1,{shot_shot},{ru_proxy},{global},t,f,2026-03-19 17:46:21+00,2026-03-19 17:46:21+00,2026-03-23 00:30:24.295658+00
7175,1749242,,1,{ukrinform},{trusted},{global},f,t,2026-03-19 18:57:00+00,2026-03-19 18:57:00+00,2026-03-23 00:30:24.057479+00
7174,1783287,,1,{ukrinform},{trusted},{global},f,t,2026-03-19 20:53:00+00,2026-03-19 20:53:00+00,2026-03-23 00:30:23.824527+00
7173,2039407,,2,"{suspilne_news,ukrinform}",{trusted},{global},f,t,2026-03-19 14:56:00+00,2026-03-20 08:42:24+00,2026-03-23 00:30:23.187249+00
7172,1984211,,1,{ukrinform},{trusted},{global},f,t,2026-03-20 09:18:00+00,2026-03-20 09:18:00+00,2026-03-23 00:30:23.068611+00
7171,2018317,,1,{ukrinform},{trusted},{global},f,t,2026-03-20 10:23:00+00,2026-03-20 10:23:00+00,2026-03-23 00:30:22.874726+00
7170,2017881,,3,{rt_russian},{ru_state},{global},t,f,2026-03-19 20:05:38+00,2026-03-20 11:42:31+00,2026-03-23 00:30:22.475539+00
7169,2040018,,1,{readovkanews},{ru_proxy},{global},t,f,2026-03-20 11:55:48+00,2026-03-20 11:55:48+00,2026-03-23 00:30:22.417986+00
7168,2040184,,1,{nexta_live},{unverified_media},{global},f,f,2026-03-20 14:30:12+00,2026-03-20 14:30:12+00,2026-03-23 00:30:21.580043+00
7167,2093891,,1,{yurasumy},{ru_proxy},{global},t,f,2026-03-20 15:30:00+00,2026-03-20 15:30:00+00,2026-03-23 00:30:21.406184+00
7166,2043686,,1,{breaking_defense},{defense_osint},{global},f,f,2026-03-20 16:31:42+00,2026-03-20 16:31:42+00,2026-03-23 00:30:21.350823+00
7165,2093760,,1,{spravdi},{trusted},{global},f,t,2026-03-20 17:36:00+00,2026-03-20 17:36:00+00,2026-03-23 00:30:21.292914+00
7164,2093913,,1,{rusich_army},{ru_proxy},{global},t,f,2026-03-21 05:03:25+00,2026-03-21 05:03:25+00,2026-03-23 00:30:21.237382+00
7163,2093575,,1,{insider_ua},{unverified_anonymous},{global},f,f,2026-03-21 10:32:14+00,2026-03-21 10:32:14+00,2026-03-23 00:30:20.91603+00
7162,2093814,,1,{readovkanews},{ru_proxy},{global},t,f,2026-03-21 11:30:26+00,2026-03-21 11:30:26+00,2026-03-23 00:30:20.727716+00
7161,2093664,,1,{sternenko},{unverified_commentator},{global},f,f,2026-03-21 12:01:01+00,2026-03-21 12:01:01+00,2026-03-23 00:30:20.600192+00
7160,2093743,,1,{wartranslated},{trusted},{global},f,t,2026-03-21 12:07:43+00,2026-03-21 12:07:43+00,2026-03-23 00:30:20.536283+00
7159,2059900,,1,{15min_lt},{baltic_media},{lithuania},f,t,2026-03-21 12:59:50+00,2026-03-21 12:59:50+00,2026-03-23 00:30:20.413318+00
7158,2093924,,2,"{RVvoenkor,uniannet}","{ru_proxy,unverified_media}",{global},t,f,2026-03-21 12:46:11+00,2026-03-21 13:03:01+00,2026-03-23 00:30:20.35728+00
7157,2093584,,1,{insider_ua},{unverified_anonymous},{global},f,f,2026-03-21 15:04:09+00,2026-03-21 15:04:09+00,2026-03-23 00:30:20.165916+00
7156,2093712,,1,{suspilne_news},{trusted},{global},f,t,2026-03-21 15:43:14+00,2026-03-21 15:43:14+00,2026-03-23 00:30:20.05985+00
7155,2093573,,1,{lachentyt},{unverified_anonymous},{global},f,f,2026-03-21 16:43:24+00,2026-03-21 16:43:24+00,2026-03-23 00:30:19.942037+00
7154,2093974,,1,{montyan},{ru_proxy},{global},t,f,2026-03-21 17:26:01+00,2026-03-21 17:26:01+00,2026-03-23 00:30:19.710133+00
7153,2136611,,1,{ohtuleht_et},{estonian_media},{estonia},f,t,2026-03-21 19:14:58+00,2026-03-21 19:14:58+00,2026-03-23 00:30:19.507353+00
7152,2121550,,1,{colonel_cassad},{ru_proxy},{global},t,f,2026-03-21 21:15:06+00,2026-03-21 21:15:06+00,2026-03-23 00:30:19.340491+00
7151,2205822,,1,{gerashchenko},{unverified_commentator},{global},f,f,2026-03-22 05:05:08+00,2026-03-22 05:05:08+00,2026-03-23 00:30:19.15596+00
7150,2238498,,1,{rybar},{ru_proxy},{global},t,f,2026-03-22 09:01:59+00,2026-03-22 09:01:59+00,2026-03-23 00:30:18.638747+00
7149,2238553,,1,{colonel_cassad},{ru_proxy},{global},t,f,2026-03-22 09:40:20+00,2026-03-22 09:40:20+00,2026-03-23 00:30:18.527322+00
7148,2248357,,1,{delfi_lt_rus},{baltic_media},{lithuania},f,t,2026-03-22 10:10:29+00,2026-03-22 10:10:29+00,2026-03-23 00:30:18.327611+00
7147,2250250,,1,{postimees_et},{estonian_media},{estonia},f,t,2026-03-22 10:45:00+00,2026-03-22 10:45:00+00,2026-03-23 00:30:18.199715+00
7146,2253835,,1,{gerashchenko},{unverified_commentator},{global},f,f,2026-03-22 11:07:31+00,2026-03-22 11:07:31+00,2026-03-23 00:30:18.0769+00
7145,2268661,,1,{colonel_cassad},{ru_proxy},{global},t,f,2026-03-22 13:00:57+00,2026-03-22 13:00:57+00,2026-03-23 00:30:17.611958+00
7144,2262963,,1,{delfi_lt_rus},{baltic_media},{lithuania},f,t,2026-03-22 13:14:34+00,2026-03-22 13:14:34+00,2026-03-23 00:30:17.438377+00
7143,2264896,,1,{postimees_et},{estonian_media},{estonia},f,t,2026-03-22 13:25:00+00,2026-03-22 13:25:00+00,2026-03-23 00:30:17.381508+00
7142,2268374,,3,"{lachentyt,nexta_live,TCH_channel}","{trusted,unverified_anonymous,unverified_media}",{global},f,t,2026-03-22 12:51:53+00,2026-03-22 14:33:11+00,2026-03-23 00:30:17.324559+00
7141,2284760,,1,{colonel_cassad},{ru_proxy},{global},t,f,2026-03-22 15:45:24+00,2026-03-22 15:45:24+00,2026-03-23 00:30:17.200057+00
7140,2284636,,1,{wartranslated},{trusted},{global},f,t,2026-03-22 16:01:13+00,2026-03-22 16:01:13+00,2026-03-23 00:30:17.147147+00
7139,2311783,,1,{lenta_ru},{russian_state},{global},t,f,2026-03-22 18:18:00+00,2026-03-22 18:18:00+00,2026-03-23 00:30:16.927933+00
7138,2315726,,2,"{operativnoZSU,wartranslated}","{trusted,unverified_anonymous}",{global},f,t,2026-03-20 13:35:13+00,2026-03-22 18:40:46+00,2026-03-23 00:30:16.808981+00
7137,2315956,,2,"{nexta_live,sternenko}","{unverified_commentator,unverified_media}","{""baltic,belarus_north""}",f,f,2026-03-22 15:25:17+00,2026-03-22 19:10:46+00,2026-03-23 00:30:16.635014+00
7136,2315957,,1,{nexta_live},{unverified_media},"{""baltic,belarus_north""}",f,f,2026-03-22 19:34:29+00,2026-03-22 19:34:29+00,2026-03-23 00:30:16.46764+00
7135,2326702,,1,{rt_russian},{russian_state},{stpetersburg},t,f,2026-03-22 20:07:53+00,2026-03-22 20:07:53+00,2026-03-23 00:30:16.229384+00
7134,2315858,,1,{colonel_cassad},{ru_proxy},{global},t,f,2026-03-22 20:19:01+00,2026-03-22 20:19:01+00,2026-03-23 00:30:16.176608+00
7133,2331508,,2,"{operativnoZSU,truexanewsua}",{unverified_anonymous},{global},f,f,2026-03-22 16:18:25+00,2026-03-22 20:37:12+00,2026-03-23 00:30:15.99447+00
7132,2331856,,3,"{colonel_cassad,yurasumy}",{ru_proxy},{global},t,f,2026-03-22 12:38:18+00,2026-03-22 20:40:13+00,2026-03-23 00:30:15.930984+00
7131,2326606,,1,{tass_ru},{russian_state},{global},t,f,2026-03-22 20:55:03+00,2026-03-22 20:55:03+00,2026-03-23 00:30:15.723468+00
7130,2331610,,2,"{truexanewsua,uniannet}","{unverified_anonymous,unverified_media}",{global},f,f,2026-03-22 21:28:30+00,2026-03-22 21:29:14+00,2026-03-23 00:30:15.608398+00
7129,52922,,1,"{""""}",{russian_language_ee},{estonia},f,f,2026-03-10 17:30:32+00,2026-03-10 17:30:32+00,2026-03-22 22:30:32.733917+00
7128,2136697,,1,{lv_portals},{government},"{""latvia,baltic""}",f,t,2026-03-11 22:00:00+00,2026-03-11 22:00:00+00,2026-03-22 22:30:32.541923+00
7127,85713,,2,{rt_russian},{ru_state},{global},t,f,2026-03-14 18:36:07+00,2026-03-16 14:15:06+00,2026-03-22 22:30:32.348192+00
7126,108640,,3,{rt_russian},{ru_state},{global},t,f,2026-03-15 17:57:46+00,2026-03-19 17:42:25+00,2026-03-22 22:30:32.06977+00
7125,275326,,6,{rt_russian},{ru_state},{global},t,f,2026-03-15 22:48:32+00,2026-03-19 06:39:42+00,2026-03-22 22:30:31.586449+00
7124,374375,,4,{rt_russian},{ru_state},{global},t,f,2026-03-16 05:28:40+00,2026-03-17 06:12:59+00,2026-03-22 22:30:31.352065+00
7123,407688,,1,{ukrinform},{trusted},{global},f,t,2026-03-16 10:20:00+00,2026-03-16 10:20:00+00,2026-03-22 22:30:31.010717+00
7122,408042,,2,{rt_russian},{ru_state},{global},t,f,2026-03-16 11:20:00+00,2026-03-16 11:34:45+00,2026-03-22 22:30:30.93554+00
7121,466406,,6,{rt_russian},{ru_state},{global},t,f,2026-03-15 20:57:29+00,2026-03-19 15:23:36+00,2026-03-22 22:30:30.569932+00
7120,467052,,1,{ukrinform},{trusted},{global},f,t,2026-03-16 14:50:00+00,2026-03-16 14:50:00+00,2026-03-22 22:30:30.508225+00
7119,2039427,,3,"{deepstatemap,rt_russian,ukrinform}","{ru_state,trusted}",{global},t,t,2026-03-16 11:27:00+00,2026-03-16 15:38:00+00,2026-03-22 22:30:30.370167+00
7118,500783,,2,{ukrinform},{trusted},{global},f,t,2026-03-16 07:30:00+00,2026-03-16 16:26:00+00,2026-03-22 22:30:30.311972+00
7117,669717,,2,{ukrinform},{trusted},{global},f,t,2026-03-17 02:38:00+00,2026-03-20 05:58:00+00,2026-03-22 22:30:30.124213+00
7116,770113,,8,{rt_russian},{ru_state},{global},t,f,2026-03-15 20:29:09+00,2026-03-19 11:38:23+00,2026-03-22 22:30:29.68942+00
7115,770059,,2,"{readovkanews,rt_russian}","{ru_proxy,ru_state}",{global},t,f,2026-03-17 09:48:40+00,2026-03-20 07:15:09+00,2026-03-22 22:30:29.624606+00
7114,802705,,1,{rt_russian},{ru_state},{global},t,f,2026-03-17 10:27:08+00,2026-03-17 10:27:08+00,2026-03-22 22:30:29.434465+00
7113,903846,,2,{rt_russian},{ru_state},{global},t,f,2026-03-17 16:38:35+00,2026-03-17 17:33:54+00,2026-03-22 22:30:28.592947+00
7112,1072953,,1,{ukrinform},{trusted},{global},f,t,2026-03-18 01:35:00+00,2026-03-18 01:35:00+00,2026-03-22 22:30:28.110053+00
7111,1140169,,3,{rt_russian},{ru_state},{global},t,f,2026-03-18 07:14:18+00,2026-03-18 11:00:36+00,2026-03-22 22:30:27.825258+00
7110,1173761,,2,{rt_russian},{ru_state},{global},t,f,2026-03-16 11:51:11+00,2026-03-18 09:38:51+00,2026-03-22 22:30:27.327763+00
7109,1207699,,1,{ukrinform},{trusted},{global},f,t,2026-03-18 10:24:00+00,2026-03-18 10:24:00+00,2026-03-22 22:30:27.214304+00
7108,1241454,,1,{ukrinform},{trusted},{global},f,t,2026-03-18 12:33:00+00,2026-03-18 12:33:00+00,2026-03-22 22:30:27.102597+00
7107,1241184,,5,{rt_russian},{ru_state},{global},t,f,2026-03-18 13:22:11+00,2026-03-20 11:07:57+00,2026-03-22 22:30:27.040691+00
7106,1241420,,1,{ukrinform},{trusted},{global},f,t,2026-03-18 13:39:00+00,2026-03-18 13:39:00+00,2026-03-22 22:30:26.912966+00
7105,2039434,,1,{deepstatemap},{trusted},{global},f,t,2026-03-18 14:04:52+00,2026-03-18 14:04:52+00,2026-03-22 22:30:26.840831+00
7104,1276357,,4,{rt_russian},{ru_state},{global},t,f,2026-03-16 17:00:32+00,2026-03-18 14:53:35+00,2026-03-22 22:30:26.782536+00
7103,1309136,,1,{ukrinform},{trusted},{global},f,t,2026-03-18 17:28:00+00,2026-03-18 17:28:00+00,2026-03-22 22:30:26.404921+00
7102,1308160,,1,{rt_russian},{ru_state},{global},t,f,2026-03-18 17:45:51+00,2026-03-18 17:45:51+00,2026-03-22 22:30:26.353425+00
7101,1343294,,1,{ukrinform},{trusted},{global},f,t,2026-03-18 19:20:00+00,2026-03-18 19:20:00+00,2026-03-22 22:30:26.131966+00
7100,1410343,,1,{ukrinform},{trusted},{global},f,t,2026-03-18 22:35:00+00,2026-03-18 22:35:00+00,2026-03-22 22:30:26.074636+00
7099,1444553,,1,{rt_russian},{ru_state},{global},t,f,2026-03-19 01:49:23+00,2026-03-19 01:49:23+00,2026-03-22 22:30:25.742975+00
7098,1512341,,1,{err_en},{estonian_media},"{estonia,baltic}",f,t,2026-03-19 04:35:00+00,2026-03-19 04:35:00+00,2026-03-22 22:30:25.506835+00
7097,1512186,,1,{ukrinform},{trusted},{global},f,t,2026-03-19 05:15:00+00,2026-03-19 05:15:00+00,2026-03-22 22:30:25.322691+00
7096,1612668,,1,{rt_russian},{ru_state},{global},t,f,2026-03-19 10:46:15+00,2026-03-19 10:46:15+00,2026-03-22 22:30:24.784462+00
7095,1646719,,1,{rt_russian},{ru_state},{global},t,f,2026-03-19 12:45:13+00,2026-03-19 12:45:13+00,2026-03-22 22:30:24.503153+00
7094,1681124,,1,{ukrinform},{trusted},{global},f,t,2026-03-19 15:15:00+00,2026-03-19 15:15:00+00,2026-03-22 22:30:24.224955+00
7093,1714878,,1,{rt_russian},{ru_state},{global},t,f,2026-03-19 17:07:36+00,2026-03-19 17:07:36+00,2026-03-22 22:30:23.82741+00
7092,2040165,,1,{montyan},{ru_proxy},{global},t,f,2026-03-19 18:31:22+00,2026-03-19 18:31:22+00,2026-03-22 22:30:23.637202+00
7091,1749246,,1,{ukrinform},{trusted},{global},f,t,2026-03-19 18:38:00+00,2026-03-19 18:38:00+00,2026-03-22 22:30:23.569117+00
7090,2040029,,5,"{colonel_cassad,rybar,wargonzo}",{ru_proxy},{global},t,f,2026-03-19 21:05:10+00,2026-03-22 21:01:01+00,2026-03-22 22:30:23.182851+00
7089,1849827,,1,{ukrinform},{trusted},{global},f,t,2026-03-19 23:30:00+00,2026-03-19 23:30:00+00,2026-03-22 22:30:23.015914+00
7088,1882644,,1,{rt_russian},{ru_state},{global},t,f,2026-03-20 03:41:48+00,2026-03-20 03:41:48+00,2026-03-22 22:30:22.593429+00
7087,2040063,,1,{wargonzo},{ru_proxy},{global},t,f,2026-03-20 07:07:42+00,2026-03-20 07:07:42+00,2026-03-22 22:30:22.330426+00
7086,2039404,,1,{suspilne_news},{trusted},{global},f,t,2026-03-20 07:52:16+00,2026-03-20 07:52:16+00,2026-03-22 22:30:22.144333+00
7085,2039659,,1,{sternenko},{unverified_commentator},{global},f,f,2026-03-20 08:31:26+00,2026-03-20 08:31:26+00,2026-03-22 22:30:22.020418+00
7084,2039988,,1,{pul_1},{ru_state},{global},t,f,2026-03-20 08:41:03+00,2026-03-20 08:41:03+00,2026-03-22 22:30:21.964729+00
7083,1984212,,1,{ukrinform},{trusted},{global},f,t,2026-03-20 08:58:00+00,2026-03-20 08:58:00+00,2026-03-22 22:30:21.901919+00
7082,2040168,,1,{montyan},{ru_proxy},{global},t,f,2026-03-20 10:21:04+00,2026-03-20 10:21:04+00,2026-03-22 22:30:21.595212+00
7081,2039386,,1,{TCH_channel},{trusted},{global},f,t,2026-03-20 10:34:27+00,2026-03-20 10:34:27+00,2026-03-22 22:30:21.540632+00
7080,2039674,,1,{gerashchenko},{unverified_commentator},{global},f,f,2026-03-20 11:05:40+00,2026-03-20 11:05:40+00,2026-03-22 22:30:21.162668+00
7079,2039443,,1,{wartranslated},{trusted},{global},f,t,2026-03-20 12:06:45+00,2026-03-20 12:06:45+00,2026-03-22 22:30:20.938658+00
7078,2040088,,1,{yurasumy},{ru_proxy},{global},t,f,2026-03-20 12:49:03+00,2026-03-20 12:49:03+00,2026-03-22 22:30:20.775359+00
7077,2040021,,1,{readovkanews},{ru_proxy},{global},t,f,2026-03-20 13:06:40+00,2026-03-20 13:06:40+00,2026-03-22 22:30:20.722737+00
7076,2039581,,2,"{deepstatemap,lachentyt}","{trusted,unverified_anonymous}",{global},f,t,2026-03-18 12:31:08+00,2026-03-20 13:23:58+00,2026-03-22 22:30:20.669483+00
7075,2039588,,2,"{insider_ua,RVvoenkor}","{ru_proxy,unverified_anonymous}",{global},t,f,2026-03-20 13:31:36+00,2026-03-20 13:39:43+00,2026-03-22 22:30:20.615124+00
7074,2039801,,1,{uniannet},{unverified_media},{global},f,f,2026-03-20 14:00:48+00,2026-03-20 14:00:48+00,2026-03-22 22:30:20.509043+00
7073,2039843,,1,{nach_shtabu},{ru_proxy},{global},t,f,2026-03-20 14:29:01+00,2026-03-20 14:29:01+00,2026-03-22 22:30:20.331931+00
7072,2040170,,1,{montyan},{ru_proxy},{global},t,f,2026-03-20 15:00:23+00,2026-03-20 15:00:23+00,2026-03-22 22:30:20.276737+00
7071,2039806,,1,{uniannet},{unverified_media},{global},f,f,2026-03-20 15:22:51+00,2026-03-20 15:22:51+00,2026-03-22 22:30:20.209791+00
7070,2039724,,1,{operativnoZSU},{unverified_anonymous},{global},f,f,2026-03-20 15:23:03+00,2026-03-20 15:23:03+00,2026-03-22 22:30:20.150553+00
7069,2093658,,3,"{gerashchenko,sternenko,uniannet}","{unverified_commentator,unverified_media}",{global},f,f,2026-03-20 12:27:18+00,2026-03-21 05:56:04+00,2026-03-22 22:30:20.028335+00
7068,2093952,,1,{shot_shot},{ru_proxy},{global},t,f,2026-03-21 09:28:04+00,2026-03-21 09:28:04+00,2026-03-22 22:30:19.841501+00
7067,2093751,,3,"{operativnoZSU,uniannet,wartranslated}","{trusted,unverified_anonymous,unverified_media}",{global},f,t,2026-03-21 13:02:02+00,2026-03-21 14:50:08+00,2026-03-22 22:30:19.556229+00
7066,2093835,,1,{rybar},{ru_proxy},{global},t,f,2026-03-21 16:35:01+00,2026-03-21 16:35:01+00,2026-03-22 22:30:19.18339+00
7065,2093715,,1,{suspilne_news},{trusted},{global},f,t,2026-03-21 16:41:20+00,2026-03-21 16:41:20+00,2026-03-22 22:30:19.123767+00
7064,2093845,,3,"{dva_majors,voenacher,wargonzo}",{ru_proxy},{global},t,f,2026-03-19 16:42:12+00,2026-03-21 16:53:19+00,2026-03-22 22:30:19.05465+00
7063,2121489,,1,{readovkanews},{ru_proxy},{global},t,f,2026-03-21 19:02:51+00,2026-03-21 19:02:51+00,2026-03-22 22:30:18.752425+00
7062,2109466,,2,"{err_rus,nexta_live}","{estonian_media,unverified_media}",{global},f,t,2026-03-21 15:25:12+00,2026-03-21 19:25:00+00,2026-03-22 22:30:18.63812+00
7061,2121619,,1,{shot_shot},{ru_proxy},{global},t,f,2026-03-21 20:05:55+00,2026-03-21 20:05:55+00,2026-03-22 22:30:18.518501+00
7060,2156959,,1,{colonel_cassad},{ru_proxy},{global},t,f,2026-03-22 00:35:03+00,2026-03-22 00:35:03+00,2026-03-22 22:30:18.413654+00
7059,2172192,,1,{colonel_cassad},{ru_proxy},{global},t,f,2026-03-22 01:03:01+00,2026-03-22 01:03:01+00,2026-03-22 22:30:18.361291+00
7058,2183022,,1,{ukrinform},{ukraine_media},{poland},f,f,2026-03-22 02:26:00+00,2026-03-22 02:26:00+00,2026-03-22 22:30:18.308578+00
7057,2222579,,2,"{colonel_cassad,RVvoenkor}",{ru_proxy},{global},t,f,2026-03-22 06:10:00+00,2026-03-22 06:40:15+00,2026-03-22 22:30:17.978934+00
7056,2222692,,3,"{nexta_live,uniannet,yurasumy}","{ru_proxy,unverified_media}","{""baltic,belarus_north""}",t,f,2026-03-20 20:58:22+00,2026-03-22 09:12:51+00,2026-03-22 22:30:17.926235+00
7055,2222583,,1,{colonel_cassad},{ru_proxy},{global},t,f,2026-03-22 07:17:14+00,2026-03-22 07:17:14+00,2026-03-22 22:30:17.758431+00
